Student ID,Student Name,Age,Gender,State/City,School/Institution Name,Education Level,Stream/Field of Study,Marks Percentage,No. of Students in Class,Scholarship Status
SID1279,Pooja,7.0,Male,Jaipur,School_90,Secondary,,48.25,29,Noo
SID1280,Karan,11.0,Femle,Bangalore,School_5,Secondary,,73.45,54,No
SID1281,Rohan,17.0,Female,Ahmedabad,School_43,Secondary,,82.27,32,No
SID1282,Neha,13.0,Male,Chennai,School_33,Undergraduate,Engineering,75.46,27,Yes
SID1283,Priya,14.0,Others,Chennai,School_31,Higher Secondary,Engineering,42.15,39,Yes
SID1284,Pooja,12.0,Female,Jaipur,School_92,Higher Secondary,Engineering,97.73,58,No
SID1285,Pooja,14.0,Others,Mumbai,School_93,Higher Secondary,Arts,89.14,54,Yes
SID1286,Simran,16.0,Male,Kolkata,School_58,Primary,,58.28,57,Yes
SID1287,Pooja,6.0,Others,Bangalore,School_68,Postgraduate,Arts,75.52,45,Yes
SID1288,Ishita,16.0,Others,Bangalore,School_24,Postgraduate,Commerce,46.16,21,No
SID1289,Aditya,16.0,Male,Lucknow,School_42,Secondary,,91.22,32,Yes
SID1290,Ishita,9.0,Others,Chennai,School_84,Undergraduate,Commerce,60.75,47,Yes
SID1291,Neha,9.0,Male,Pune,School_15,Higher Secondary,Arts,36.83,50,Yes
SID1292,Aditya,7.0,Male,Kolkata,School_46,Secondary,,63.93,51,Yes
SID1293,Ishita,18.0,Others,Jaipur,School_38,Undergraduate,Commerce,84.29,43,No
SID1294,Neha,14.0,Male,Chennai,School_83,Secondary,,66.13,53,No
SID1295,Pooja,16.0,Male,Chennai,School_19,Primary,,78.12,51,Yes
SID1296,Aditya,11.0,Female,Pune,School_5,Primary,,35.96,43,Yes
SID1297,Karan,24.0,Female,Jaipur,School_55,Higher Secondary,Science,43.11,41,No
SID1298,Rohan,22.0,Mle,Hyderabad,School_72,Postgraduate,Commerce,53.13,32,Yes
SID1299,Neha,14.0,Female,Ahmedabad,School_66,Postgraduate,Engineering,52.29,39,No
SID1300,Karan,20.0,Others,Mumbai,School_9,Higher Secondary,Commerce,,58,No
SID1301,Aarav,13.0,Male,Bangalore,School_26,Higher Secondary,Medical,71.14,59,No
SID1302,Simran,12.0,Others,Mumbai,School_12,Primary,,,59,Yes
SID1303,Neha,16.0,Female,Bangalore,School_46,Undergraduate,Science,,27,No
SID1304,Neha,15.0,Others,Chennai,School_10,Postgraduate,Commerce,52.04,41,No
SID1305,Karan,18.0,Female,Jaipur,School_98,Postgraduate,Science,90.77,28,No
SID1306,Simran,17.0,Female,Jaipur,School_85,Primary,,78.05,27,No
SID1307,Aryan,17.0,Female,Bangalore,School_97,Undergraduate,Science,52.01,50,Yes
SID1308,Simran,20.0,Female,Mumbai,School_43,Primary,,93.7,38,Yes
SID1309,Aditya,,Female,Lucknow,School_57,Undergraduate,Medical,57.6,40,No
SID1310,Pooja,18.0,Others,Kolkata,School_78,Undergraduate,Medical,87.67,58,Yes
SID1311,Aryan,8.0,Female,Chennai,School_65,Undergraduate,Engineering,44.61,47,No
SID1312,Aarav,21.0,Others,Jaipur,School_35,Secondary,,76.17,46,Yes
SID1313,Ishita,,Others,Ahmedabad,School_65,Higher Secondary,Science,40.65,31,Yes
SID1314,Neha,12.0,Female,Ahmedabad,School_87,Primary,,55.87,44,No
SID1315,Neha,24.0,Female,Ahmedabad,School_10,Secondary,,81.14,34,No
SID1316,Ishita,24.0,Others,Jaipur,School_48,Primary,,71.32,49,Yes
SID1317,Ishita,6.0,Others,Bangalore,School_91,Postgraduate,Arts,57.73,28,Yes
SID1318,Aryan,12.0,Male,Jaipur,School_53,Primary,,87.31,48,No
SID1319,Aryan,12.0,Male,Bangalore,School_5,Secondary,,,30,Yes
SID1320,Simran,22.0,Male,Jaipur,School_21,Undergraduate,Medical,79.37,51,Yes
SID1321,Rohan,12.0,Male,Mumbai,School_41,Undergraduate,Commerce,37.24,30,No
SID1322,Ishita,17.0,Male,Lucknow,School_48,Postgraduate,Arts,65.28,21,Yes
SID1323,Ishita,6.0,Male,Mumbai,School_80,Undergraduate,Science,64.78,42,Yes
SID1324,Priya,17.0,Female,Ahmedabad,School_1,Primary,,79.37,51,No
SID1325,Aditya,23.0,Male,Pune,School_7,Postgraduate,Science,48.16,38,Yes
SID1326,Priya,23.0,Male,Pune,School_60,Primary,,38.6,38,No
SID1327,Aarav,16.0,Female,Kolkata,School_45,Secondary,,60.34,26,No
SID1328,Rohan,13.0,Others,Ahmedabad,School_16,Primary,,67.33,37,Yes
SID1329,Simran,12.0,Others,Kolkata,School_52,Higher Secondary,Science,81.48,27,No
SID1330,Pooja,6.0,Female,Hyderabad,School_84,Undergraduate,Science,58.78,44,Yes
SID1331,Pooja,9.0,Female,Kolkata,School_15,Primary,,42.9,34,Yes
SID1332,Aditya,7.0,Others,Kolkata,School_55,Secondary,,39.85,35,Yes
SID1333,Aditya,8.0,Others,Hyderabad,School_4,Undergraduate,Commerce,62.2,60,No
SID1334,Neha,20.0,Others,Ahmedabad,School_48,Postgraduate,Commerce,36.5,35,No
SID1335,Pooja,8.0,Female,Kolkata,School_10,Undergraduate,Arts,77.39,33,No
SID1336,Aditya,17.0,Male,Kolkata,School_5,Higher Secondary,Medical,38.05,28,Yes
SID1337,Karan,,Others,Ahmedabad,School_46,Primary,,62.81,37,No
SID1338,Aarav,11.0,Others,Ahmedabad,School_8,Higher Secondary,Arts,64.43,29,Yes
SID1339,Aryan,17.0,Female,Jaipur,School_58,Higher Secondary,Medical,59.16,55,No
SID1340,Ishita,21.0,Male,Hyderabad,School_56,Postgraduate,Commerce,85.8,52,No
SID1341,Aryan,10.0,Male,Lucknow,School_70,Higher Secondary,Science,63.84,22,No
SID1342,Aryan,19.0,Male,Mumbai,School_47,Postgraduate,Science,91.34,51,No
SID1343,Ishita,16.0,Female,Jaipur,School_82,Primary,,57.4,30,Yes
SID1344,Rohan,17.0,Male,Lucknow,School_59,Undergraduate,Science,65.64,44,No
SID1345,Rohan,15.0,Female,Hyderabad,School_33,Higher Secondary,Arts,86.68,32,No
SID1346,Neha,15.0,Female,Pune,School_24,Primary,,52.75,54,No
SID1347,Rohan,14.0,Others,Delhi,School_1,Undergraduate,Engineering,84.98,44,No
SID1348,Neha,17.0,Male,Kolkata,School_87,Higher Secondary,Commerce,94.63,23,No
SID1349,Aditya,11.0,Female,Lucknow,School_8,Postgraduate,Engineering,,60,No
SID1350,Ishita,24.0,Male,Lucknow,School_87,Primary,,76.07,46,No
SID1351,Simran,10.0,Male,Bangalore,School_23,Secondary,,51.09,24,Yess
SID1352,Rohan,19.0,Others,Jaipur,School_15,Higher Secondary,Engineering,45.2,36,Yes
SID1353,Priya,12.0,Others,Bangalore,School_4,Higher Secondary,Arts,88.35,44,No
SID1354,Pooja,21.0,Others,Jaipur,School_42,Higher Secondary,Commerce,54.29,36,No
SID1355,Rohan,6.0,Others,Pune,School_38,Higher Secondary,Commerce,76.72,28,No
SID1356,Neha,8.0,Male,Lucknow,School_85,Undergraduate,Arts,95.63,50,Yes
SID1357,Aarav,18.0,Female,Pune,School_100,Undergraduate,Engineering,75.62,42,No
SID1358,Neha,23.0,Male,Bangalore,School_5,Secondary,,38.52,59,Yes
SID1359,Aarav,6.0,Female,Bangalore,School_35,Primary,,91.52,57,No
SID1360,Ishita,20.0,Others,Ahmedabad,School_13,Higher Secondary,Arts,64.6,43,No
SID1361,Rohan,8.0,Female,Mumbai,School_22,Higher Secondary,Science,35.42,60,Yes
SID1362,Aditya,23.0,Others,Pune,School_53,Higher Secondary,Engineering,52.75,51,No
SID1363,Simran,24.0,Others,Ahmedabad,School_57,Postgraduate,Science,42.49,39,No
SID1364,Priya,24.0,Others,Ahmedabad,School_92,Undergraduate,Engineering,55.19,27,Yes
SID1365,Pooja,12.0,Male,Ahmedabad,School_8,Primary,,70.13,56,No
SID1366,Rohan,7.0,Female,Kolkata,School_83,Higher Secondary,Arts,89.65,26,Yes
SID1367,Ishita,10.0,Female,Mumbai,School_33,Higher Secondary,Arts,41.92,55,No
SID1368,Aditya,16.0,Others,Chennai,School_51,Secondary,,66.9,36,Yes
SID1369,Ishita,17.0,Male,Lucknow,School_19,Secondary,,96.69,44,No
SID1370,Aditya,16.0,Female,Ahmedabad,School_14,Postgraduate,Commerce,90.17,21,No
SID1371,Rohan,12.0,Others,Kolkata,School_8,Postgraduate,Medical,88.94,39,Yes
SID1372,Ishita,8.0,Others,Lucknow,School_63,Undergraduate,Arts,70.96,53,No
SID1373,Aryan,17.0,Others,Chennai,School_26,Undergraduate,Arts,,41,No
SID1374,Simran,8.0,Female,Mumbai,School_45,Postgraduate,Science,35.31,26,Yes
SID1375,Aditya,19.0,Male,Chennai,School_91,Primary,,56.62,43,Yes
SID1376,Aditya,18.0,Female,Chennai,School_18,Undergraduate,Arts,62.42,31,Yes
SID1377,Aarav,11.0,Others,Hyderabad,School_8,Postgraduate,Commerce,37.48,26,No
SID1378,Ishita,7.0,Others,Delhi,School_87,Higher Secondary,Commerce,46.11,26,No
SID1379,Simran,6.0,Female,Hyderabad,School_18,Postgraduate,Engineering,85.44,55,Yes
SID1380,Neha,16.0,Male,Jaipur,School_62,Undergraduate,Medical,88.12,27,Yes
SID1381,Karan,9.0,Female,Lucknow,School_25,Undergraduate,Medical,46.53,40,Yes
SID1382,Pooja,22.0,Male,Lucknow,School_34,Primary,,60.5,57,Yes
SID1383,Aditya,20.0,Male,Jaipur,School_89,Undergraduate,Arts,69.68,58,Yes
SID1384,Aarav,17.0,Female,Delhi,School_22,Postgraduate,Arts,68.36,22,No
SID1385,Priya,6.0,Male,Jaipur,School_93,Undergraduate,Science,69.39,33,No
SID1386,Aarav,24.0,Others,Ahmedabad,School_38,Higher Secondary,Commerce,39.69,23,No
SID1387,Priya,21.0,Male,Jaipur,School_16,Postgraduate,Engineering,83.25,29,Yes
SID1388,Simran,9.0,Others,Bangalore,School_90,Undergraduate,Commerce,48.32,49,No
SID1389,Karan,12.0,Others,Pune,School_71,Postgraduate,Science,44.79,33,Yes
SID1390,Simran,17.0,Others,Mumbai,School_74,Higher Secondary,Medical,71.53,53,No
SID1391,Karan,8.0,Others,Kolkata,School_63,Postgraduate,Science,98.08,42,Yes
SID1392,Pooja,11.0,Others,Mumbai,School_5,Secondary,,65.98,59,No
SID1393,Neha,23.0,Others,Jaipur,School_3,Primary,,56.39,28,Yes
SID1394,Ishita,,Female,Chennai,School_100,Postgraduate,Engineering,51.87,21,Yes
SID1395,Karan,21.0,Others,Hyderabad,School_65,Secondary,,99.9,32,No
SID1396,Karan,21.0,Others,Pune,School_64,Secondary,,80.3,46,Yes
SID1397,Priya,19.0,Male,Pune,School_66,Undergraduate,Commerce,49.87,51,No
SID1398,Aryan,18.0,Female,Mumbai,School_65,Postgraduate,Medical,74.1,53,Yes
SID1399,Neha,18.0,Others,Bangalore,School_47,Secondary,,98.32,44,No
SID1400,Aditya,18.0,Male,Chennai,School_47,Secondary,,57.76,59,Noo
SID1401,Aarav,15.0,Others,Delhi,School_67,Primary,,55.82,59,Yes
SID1402,Ishita,7.0,Others,Lucknow,School_39,Secondary,,88.38,37,No
SID1403,Rohan,13.0,Male,Bangalore,School_34,Postgraduate,Medical,87.92,41,Yes
SID1404,Aditya,15.0,Others,Kolkata,School_19,Undergraduate,Commerce,96.0,35,Yes
SID1405,Aditya,9.0,Female,Delhi,School_95,Secondary,,68.96,25,No
SID1406,Pooja,7.0,Femle,Lucknow,School_100,Higher Secondary,Science,53.13,35,No
SID1407,Aditya,20.0,Others,Chennai,School_21,Higher Secondary,Arts,95.75,37,Yes
SID1408,Neha,12.0,Others,Jaipur,School_74,Undergraduate,Arts,65.76,29,No
SID1409,Aditya,17.0,Others,Mumbai,School_19,Higher Secondary,Engineering,51.67,60,Yes
SID1410,Priya,16.0,Others,Mumbai,School_97,Primary,,60.64,47,Yes
SID1411,Aryan,6.0,Female,Mumbai,School_45,Undergraduate,Science,84.74,36,No
SID1412,Neha,13.0,Others,Bangalore,School_18,Secondary,,58.85,37,Yes
SID1413,Priya,16.0,Others,Delhi,School_27,Higher Secondary,Medical,36.8,37,Yes
SID1414,Aryan,7.0,Female,Mumbai,School_35,Undergraduate,Science,66.16,21,Yes
SID1415,Pooja,23.0,Others,Pune,School_25,Postgraduate,Arts,67.23,60,No
SID1416,Aditya,12.0,Male,Bangalore,School_50,Postgraduate,Arts,44.91,31,Yes
SID1417,Rohan,11.0,Others,Chennai,School_59,Primary,,59.71,47,No
SID1418,Priya,17.0,Female,Mumbai,School_80,Secondary,,63.43,59,Yes
SID1419,Aryan,17.0,Male,Bangalore,School_4,Higher Secondary,Science,66.63,39,Yes
SID1420,Karan,10.0,Male,Pune,School_63,Higher Secondary,Science,87.77,25,No
SID1421,Ishita,19.0,Others,Kolkata,School_11,Postgraduate,Commerce,51.1,32,Yes
SID1422,Pooja,,Others,Pune,School_18,Undergraduate,Arts,72.07,37,No
SID1423,Rohan,11.0,Male,Ahmedabad,School_63,Primary,,65.02,39,Yes
SID1424,Neha,15.0,Others,Ahmedabad,School_20,Higher Secondary,Engineering,70.93,44,Yes
SID1425,Aditya,10.0,Others,Chennai,School_80,Undergraduate,Medical,52.17,38,No
SID1426,Aditya,15.0,Female,Jaipur,School_26,Secondary,,66.02,27,Noo
SID1427,Aryan,6.0,Female,Pune,School_44,Higher Secondary,Science,91.21,48,Yes
SID1428,Neha,19.0,Others,Delhi,School_10,Secondary,,94.23,40,Yes
SID1429,Rohan,14.0,Others,Hyderabad,School_79,Higher Secondary,Engineering,44.53,27,Yes
SID1430,Rohan,13.0,Female,Lucknow,School_13,Higher Secondary,Medical,98.56,57,No
SID1431,Simran,15.0,Male,Hyderabad,School_68,Undergraduate,Medical,58.18,20,No
SID1432,Aditya,20.0,Others,Chennai,School_9,Higher Secondary,Medical,98.71,37,Yes
SID1433,Ishita,20.0,Female,Hyderabad,School_39,Secondary,,90.71,20,Yes
SID1434,Priya,6.0,Male,Lucknow,School_33,Secondary,,58.5,39,Yes
SID1435,Priya,23.0,Others,Jaipur,School_92,Postgraduate,Arts,89.34,43,Yes
SID1436,Pooja,18.0,Male,Kolkata,School_39,Undergraduate,Arts,36.8,35,Yes
SID1437,Neha,7.0,Female,Ahmedabad,School_100,Primary,,83.8,49,No
SID1438,Priya,24.0,Others,Ahmedabad,School_61,Secondary,,56.16,45,No
SID1439,Aditya,18.0,Male,Delhi,School_6,Postgraduate,Medical,86.21,50,No
SID1440,Aditya,23.0,Others,Pune,School_35,Higher Secondary,Arts,98.2,34,No
SID1441,Neha,21.0,Female,Bangalore,School_26,Undergraduate,Medical,92.15,53,Yes
SID1442,Rohan,17.0,Female,Delhi,School_73,Primary,,52.81,33,No
SID1443,Neha,16.0,Others,Jaipur,School_57,Primary,,54.7,30,No
SID1444,Pooja,17.0,Others,Chennai,School_71,Primary,,78.69,60,No
SID1445,Pooja,10.0,Male,Kolkata,School_16,Secondary,,53.31,58,No
SID1446,Karan,16.0,Male,Bangalore,School_5,Postgraduate,Commerce,78.47,35,No
SID1447,Karan,17.0,Female,Pune,School_90,Secondary,,99.28,26,Yes
SID1448,Aditya,24.0,Male,Kolkata,School_91,Secondary,,43.42,30,No
SID1449,Aditya,7.0,Male,Jaipur,School_91,Primary,,60.99,49,Yes
SID1450,Ishita,19.0,Female,Mumbai,School_15,Undergraduate,Commerce,72.67,34,No
SID1451,Aryan,15.0,Others,Pune,School_61,Postgraduate,Commerce,72.8,58,No
SID1452,Priya,,Others,Lucknow,School_63,Undergraduate,Arts,87.37,41,No
SID1453,Pooja,10.0,Male,Ahmedabad,School_18,Primary,,78.45,37,No
SID1454,Rohan,11.0,Female,Bangalore,School_59,Primary,,90.73,43,Yes
SID1455,Simran,10.0,Others,Ahmedabad,School_63,Higher Secondary,Medical,98.54,43,No
SID1456,Pooja,6.0,Female,Jaipur,School_78,Postgraduate,Arts,,26,No
SID1457,Pooja,24.0,Male,Ahmedabad,School_11,Higher Secondary,Medical,,29,No
SID1458,Karan,21.0,Others,Hyderabad,School_23,Higher Secondary,Commerce,89.08,53,Yes
SID1459,Ishita,11.0,Male,Ahmedabad,School_26,Undergraduate,Arts,42.68,21,Yes
SID1460,Simran,16.0,Female,Ahmedabad,School_21,Secondary,,85.85,23,Yes
SID1461,Neha,19.0,Female,Chennai,School_5,Secondary,,89.57,35,Yes
SID1462,Ishita,13.0,Male,Pune,School_20,Primary,,43.78,52,No
SID1463,Neha,21.0,Others,Delhi,School_90,Undergraduate,Arts,55.25,26,No
SID1464,Pooja,16.0,Male,Delhi,School_42,Secondary,,98.83,46,No
SID1465,Pooja,13.0,Others,Bangalore,School_12,Primary,,79.85,21,Yes
SID1466,Pooja,19.0,Others,Bangalore,School_91,Secondary,,90.7,38,No
SID1467,Karan,7.0,Male,Hyderabad,School_62,Postgraduate,Medical,44.53,27,Yes
SID1468,Aditya,15.0,Female,Kolkata,School_22,Secondary,,86.56,25,No
SID1469,Aditya,9.0,Others,Hyderabad,School_33,Postgraduate,Science,56.1,21,Yes
SID1470,Pooja,11.0,Female,Ahmedabad,School_88,Primary,,64.05,37,No
SID1471,Neha,8.0,Others,Ahmedabad,School_7,Secondary,,96.99,46,No
SID1472,Pooja,11.0,Othrs,Kolkata,School_9,Primary,,58.39,37,No
SID1473,Simran,17.0,Male,Delhi,School_87,Postgraduate,Engineering,,55,No
SID1474,Karan,8.0,Female,Bangalore,School_80,Higher Secondary,Engineering,81.18,42,No
SID1475,Karan,13.0,Male,Lucknow,School_39,Primary,,52.65,29,Yes
SID1476,Priya,23.0,Female,Ahmedabad,School_87,Secondary,,,46,Yes
SID1477,Pooja,8.0,Others,Ahmedabad,School_87,Primary,,48.99,43,Yes
SID1478,Ishita,20.0,Male,Delhi,School_92,Undergraduate,Science,91.92,46,No
SID1479,Priya,10.0,Male,Chennai,School_93,Postgraduate,Engineering,64.03,24,No
SID1480,Ishita,6.0,Others,Kolkata,School_16,Primary,,84.48,31,Yes
SID1481,Aryan,24.0,Female,Lucknow,School_76,Secondary,,80.4,41,No
SID1482,Aditya,13.0,Others,Chennai,School_94,Undergraduate,Engineering,52.4,42,No
SID1483,Pooja,22.0,Male,Hyderabad,School_45,Undergraduate,Science,74.39,46,No
SID1484,Ishita,16.0,Female,Mumbai,School_29,Postgraduate,Science,39.17,44,No
SID1485,Aditya,20.0,Female,Lucknow,School_98,Secondary,,72.6,36,No
SID1486,Aryan,20.0,Female,Delhi,School_73,Primary,,98.94,46,No
SID1487,Priya,19.0,Female,Pune,School_1,Higher Secondary,Arts,39.6,57,No
SID1488,Ishita,12.0,Male,Pune,School_74,Undergraduate,Medical,50.47,54,Yes
SID1489,Ishita,,Others,Kolkata,School_29,Primary,,55.62,59,No
SID1490,Rohan,13.0,Male,Chennai,School_30,Postgraduate,Science,46.77,55,No
SID1491,Pooja,19.0,Male,Kolkata,School_54,Higher Secondary,Science,69.99,32,No
SID1492,Aryan,15.0,Others,Pune,School_49,Postgraduate,Commerce,95.31,52,No
SID1493,Karan,22.0,Female,Kolkata,School_34,Postgraduate,Commerce,44.18,54,Yes
SID1494,Aryan,16.0,Female,Ahmedabad,School_51,Primary,,45.5,59,No
SID1495,Aarav,23.0,Female,Lucknow,School_75,Postgraduate,Medical,97.67,37,Yes
SID1496,Ishita,21.0,Female,Lucknow,School_10,Higher Secondary,Medical,68.57,57,Yes
SID1497,Rohan,6.0,Male,Kolkata,School_58,Higher Secondary,Commerce,78.6,21,Yes
SID1498,Ishita,15.0,Male,Pune,School_15,Secondary,,91.79,33,Yes
SID1499,Ishita,21.0,Others,Lucknow,School_16,Primary,,68.97,60,Yes
SID1500,Priya,8.0,Others,Jaipur,School_38,Postgraduate,Medical,88.38,25,Yes
SID1501,Aarav,24.0,Others,Jaipur,School_80,Undergraduate,Commerce,45.99,24,No
SID1502,Priya,8.0,Others,Bangalore,School_53,Undergraduate,Commerce,72.24,57,Yes
SID1503,Aditya,12.0,Female,Kolkata,School_94,Secondary,,63.36,32,Yes
SID1504,Karan,6.0,Female,Ahmedabad,School_31,Secondary,,75.97,44,No
SID1505,Aditya,14.0,Male,Kolkata,School_89,Secondary,,84.47,29,No
SID1506,Pooja,12.0,Male,Bangalore,School_64,Primary,,44.3,53,No
SID1507,Karan,14.0,Male,Hyderabad,School_75,Postgraduate,Commerce,96.78,42,No
SID1508,Simran,7.0,Female,Chennai,School_60,Undergraduate,Medical,70.82,26,No
SID1509,Pooja,13.0,Female,Hyderabad,School_90,Postgraduate,Medical,71.42,40,No
SID1510,Rohan,16.0,Male,Hyderabad,School_50,Higher Secondary,Science,50.94,22,Yes
SID1511,Simran,20.0,Female,Delhi,School_59,Postgraduate,Engineering,55.52,29,No
SID1512,Neha,6.0,Others,Bangalore,School_12,Secondary,,78.55,38,Yes
SID1513,Simran,11.0,Others,Pune,School_10,Secondary,,71.56,21,No
SID1514,Priya,9.0,Female,Pune,School_6,Postgraduate,Science,69.83,31,No
SID1515,Rohan,19.0,Others,Chennai,School_19,Postgraduate,Engineering,82.86,47,Yes
SID1516,Karan,,Female,Pune,School_38,Higher Secondary,Science,91.91,25,Noo
SID1517,Neha,8.0,Female,Lucknow,School_86,Undergraduate,Engineering,35.76,51,Yes
SID1518,Karan,16.0,Others,Mumbai,School_17,Primary,,67.88,32,No
SID1519,Neha,18.0,Female,Ahmedabad,School_31,Primary,,73.7,59,Yes
SID1520,Ishita,15.0,Female,Kolkata,School_84,Secondary,,41.54,41,Yes
SID1521,Simran,13.0,Others,Mumbai,School_47,Secondary,,64.65,39,Yes
SID1522,Aditya,19.0,Others,Bangalore,School_27,Primary,,68.19,38,No
SID1523,Simran,6.0,Male,Delhi,School_40,Primary,,45.4,48,Yes
SID1524,Ishita,11.0,Male,Mumbai,School_84,Undergraduate,Arts,60.01,30,Yes
SID1525,Ishita,9.0,Male,Hyderabad,School_46,Postgraduate,Commerce,45.31,47,Yes
SID1526,Ishita,7.0,Female,Lucknow,School_66,Secondary,,93.53,53,No
SID1527,Priya,18.0,Female,Mumbai,School_60,Undergraduate,Commerce,65.88,60,Yes
SID1528,Ishita,18.0,Male,Pune,School_21,Higher Secondary,Science,77.28,50,Yes
SID1529,Priya,22.0,Female,Pune,School_68,Postgraduate,Arts,59.2,43,No
SID1530,Aditya,18.0,Male,Mumbai,School_51,Higher Secondary,Commerce,93.46,27,No
SID1531,Priya,23.0,Female,Delhi,School_43,Undergraduate,Medical,57.21,55,Yes
SID1532,Aryan,18.0,Male,Mumbai,School_10,Undergraduate,Medical,46.1,60,Yes
SID1533,Rohan,7.0,Female,Jaipur,School_35,Higher Secondary,Engineering,60.8,22,Yes
SID1534,Ishita,19.0,Male,Hyderabad,School_79,Secondary,,69.82,46,No
SID1535,Neha,8.0,Male,Hyderabad,School_48,Undergraduate,Science,95.77,39,No
SID1536,Simran,6.0,Female,Hyderabad,School_78,Secondary,,64.62,21,Yes
SID1537,Aryan,6.0,Others,Ahmedabad,School_70,Higher Secondary,Commerce,71.24,27,No
SID1538,Rohan,24.0,Male,Chennai,School_49,Secondary,,95.97,49,Yes
SID1539,Ishita,16.0,Female,Hyderabad,School_97,Higher Secondary,Engineering,92.6,43,No
SID1540,Priya,14.0,Others,Mumbai,School_5,Undergraduate,Commerce,,43,Yes
SID1541,Aryan,8.0,Female,Hyderabad,School_52,Primary,,73.66,52,Yes
SID1542,Aarav,21.0,Female,Mumbai,School_7,Primary,,91.44,36,No
SID1543,Aryan,9.0,Others,Bangalore,School_89,Undergraduate,Medical,54.04,41,No
SID1544,Neha,16.0,Female,Lucknow,School_49,Primary,,68.78,46,No
SID1545,Karan,19.0,Others,Mumbai,School_25,Postgraduate,Commerce,94.64,49,No
SID1546,Aarav,9.0,Female,Ahmedabad,School_57,Undergraduate,Science,65.62,23,No
SID1547,Aryan,,Female,Ahmedabad,School_41,Secondary,,75.92,37,Yes
SID1548,Neha,13.0,Male,Bangalore,School_51,Postgraduate,Commerce,48.64,22,Yes
SID1549,Priya,21.0,Others,Pune,School_43,Secondary,,87.35,44,No
SID1550,Ishita,18.0,Others,Delhi,School_58,Higher Secondary,Medical,71.77,41,Yes
SID1551,Aarav,13.0,Others,Jaipur,School_85,Postgraduate,Medical,80.57,30,Yes
SID1552,Aarav,19.0,Male,Chennai,School_77,Undergraduate,Medical,59.1,39,Yes
SID1553,Aditya,11.0,Male,Lucknow,School_22,Higher Secondary,Commerce,60.21,32,No
SID1554,Simran,,Male,Jaipur,School_75,Higher Secondary,Arts,70.94,30,No
SID1555,Ishita,19.0,Mle,Delhi,School_23,Undergraduate,Science,,45,No
SID1556,Priya,15.0,Female,Ahmedabad,School_4,Postgraduate,Medical,94.54,24,Yes
SID1557,Aarav,12.0,Male,Mumbai,School_5,Higher Secondary,Engineering,50.19,42,No
SID1558,Aryan,15.0,Others,Bangalore,School_78,Higher Secondary,Medical,46.61,57,No
SID1559,Neha,15.0,Female,Ahmedabad,School_61,Postgraduate,Arts,97.6,48,No
SID1560,Ishita,15.0,Male,Pune,School_11,Primary,,,55,No
SID1561,Karan,23.0,Others,Mumbai,School_100,Primary,,80.36,42,Yes
SID1562,Neha,21.0,Male,Lucknow,School_46,Undergraduate,Commerce,62.95,33,No
SID1563,Priya,11.0,Male,Mumbai,School_74,Higher Secondary,Science,35.24,57,Yes
SID1564,Aarav,14.0,Male,Ahmedabad,School_32,Higher Secondary,Science,90.48,42,Yes
SID1565,Neha,16.0,Male,Chennai,School_73,Undergraduate,Commerce,70.91,35,No
SID1566,Simran,7.0,Male,Hyderabad,School_99,Primary,,85.85,30,Yes
SID1567,Ishita,6.0,Male,Hyderabad,School_60,Secondary,,79.88,55,Yes
SID1568,Aryan,17.0,Female,Pune,School_77,Secondary,,51.99,44,Yes
SID1569,Aditya,7.0,Others,Lucknow,School_65,Undergraduate,Commerce,80.35,53,No
SID1570,Simran,15.0,Female,Bangalore,School_43,Undergraduate,Arts,,30,No
SID1571,Karan,9.0,Others,Mumbai,School_21,Secondary,,49.93,24,Yes
SID1572,Pooja,16.0,Others,Mumbai,School_60,Higher Secondary,Arts,37.25,44,Noo
SID1573,Karan,10.0,Female,Delhi,School_11,Undergraduate,Arts,62.56,60,Yes
SID1574,Karan,13.0,Others,Pune,School_4,Undergraduate,Commerce,74.93,55,Yes
SID1575,Pooja,23.0,Female,Jaipur,School_6,Undergraduate,Engineering,61.32,35,Yes
SID1576,Simran,11.0,Female,Delhi,School_53,Higher Secondary,Arts,76.09,50,No
SID1577,Aditya,13.0,Male,Pune,School_82,Primary,,83.64,54,Yes
SID1578,Simran,20.0,Others,Bangalore,School_75,Secondary,,45.94,47,No
SID1579,Simran,15.0,Male,Kolkata,School_97,Primary,,35.73,29,Yes
SID1580,Karan,18.0,Male,Kolkata,School_20,Undergraduate,Commerce,98.58,58,No
